Athlete_ID,Country,Year,Sport,Event,Gender,Age,Height_cm,Weight_kg,Experience_Years,Previous_Medals,World_Rank,Coach_Rating,Injury_History,Medal,Medal_Count
39865,Italy,2018,Gymnastics,200m,Male,27,164,71,6,0,94,5.7,No,Gold,1
39866,China,2021,Shooting,Rifle,Male,24,171,76,6,2,66,7.2,Yes,Silver,3
39867,Canada,2023,Athletics,Butterfly,Male,26,167,71,5,2,158,7.8,Yes,Gold,1
39868,Japan,2014,Boxing,Road Race,Female,30,162,63,14,2,51,8.1,No,Gold,1
39869,China,2020,Gymnastics,Vault,Female,26,158,83,11,0,105,5.9,No,Gold,4
39870,Japan,2017,Athletics,Butterfly,Male,29,158,74,2,0,87,6.5,Yes,Silver,1
39871,China,2011,Wrestling,Butterfly,Male,29,180,83,9,0,83,6.1,No,Silver,1
39872,USA,2002,Rowing,Butterfly,Female,33,168,76,15,3,48,9.3,No,Bronze,1
39873,China,2021,Wrestling,Relay,Female,28,152,70,3,0,109,5.2,No,Gold,1
39874,France,2021,Swimming,Rifle,Male,20,185,72,5,0,190,9.6,No,Silver,1
39875,USA,2020,Swimming,Rifle,Male,23,166,88,10,0,86,7.4,No,Silver,1
39876,Brazil,2024,Cycling,Floor Exercise,Male,22,184,61,4,0,190,5.4,Yes,Bronze,1
39877,USA,2018,Boxing,Floor Exercise,Male,21,150,74,8,1,138,7.7,No,Gold,1
39878,Russia,2017,Swimming,Butterfly,Male,25,171,58,4,3,134,5.2,No,Gold,1
39879,France,2023,Swimming,Floor Exercise,Female,22,179,90,5,1,77,10,No,Bronze,2
39880,Italy,2017,Swimming,Butterfly,Male,24,182,72,4,0,39,7.2,Yes,Silver,1
39881,USA,2011,Wrestling,Vault,Female,24,168,91,12,0,146,6.7,No,Silver,1
39882,Australia,2014,Wrestling,Floor Exercise,Female,16,165,70,14,0,79,9.9,No,Silver,2
39883,USA,2016,Swimming,Butterfly,Male,24,168,87,7,2,26,9.8,No,Bronze,1
39884,India,2015,Boxing,Vault,Male,22,183,84,1,1,101,5.8,No,Bronze,1
39885,Australia,2011,Athletics,Butterfly,Female,28,171,66,14,0,185,9.5,No,Bronze,1
39886,India,2023,Swimming,Butterfly,Female,16,166,63,13,1,57,9.7,No,Silver,2
39887,India,2018,Gymnastics,Butterfly,Male,32,191,70,3,0,21,7.6,No,Bronze,3
39888,USA,2016,Rowing,100m,Male,23,175,68,13,1,112,6.4,No,Silver,3
39889,USA,2019,Athletics,Butterfly,Male,32,157,81,9,3,138,8.7,No,Silver,1
39890,USA,2008,Wrestling,Road Race,Male,27,157,58,14,1,178,9.3,Yes,Silver,1
39891,France,2000,Boxing,100m,Male,31,170,79,9,3,31,7.2,No,Silver,1
39892,USA,2023,Swimming,Rifle,Female,26,179,66,15,1,5,9,No,Silver,1
39893,Australia,2012,Cycling,Relay,Male,24,168,59,8,0,127,6.3,No,Bronze,1
39894,Canada,2010,Athletics,200m,Male,26,184,77,4,2,133,7.2,Yes,Silver,1
39895,Germany,2000,Cycling,Single Sculls,Male,16,188,71,9,4,190,6.1,No,Gold,4
39896,Australia,2004,Athletics,100m,Male,21,165,64,13,2,169,9.7,No,Gold,2
39897,Russia,2006,Swimming,Floor Exercise,Female,21,194,62,14,1,6,5.8,No,Silver,4
39898,Japan,2013,Swimming,Vault,Female,25,172,63,7,0,6,9.8,Yes,Silver,2
39899,Japan,2008,Athletics,Floor Exercise,Male,23,164,57,4,0,153,8,No,Bronze,1
39900,Brazil,2022,Swimming,Vault,Female,27,177,69,8,0,71,6.3,No,Bronze,1
39901,Brazil,2023,Wrestling,Heavyweight,Male,18,191,72,10,0,150,5.4,No,Bronze,1
39902,Russia,2016,Athletics,Freestyle,Male,18,171,60,2,2,13,9.1,Yes,Silver,2
39903,China,2005,Gymnastics,Rifle,Male,24,176,84,6,0,140,8.8,No,Silver,4
39904,Japan,2003,Gymnastics,100m,Male,27,165,85,3,0,149,8.7,No,Silver,2
39905,UK,2011,Wrestling,Vault,Female,25,184,68,2,0,37,7.1,No,Gold,1
39906,Australia,2008,Shooting,Road Race,Female,26,159,71,10,1,84,6.3,No,Silver,1
39907,Russia,2013,Cycling,Vault,Male,30,169,81,15,0,196,7.7,No,Bronze,2
39908,UK,2010,Cycling,Freestyle,Male,21,160,97,13,0,131,5.2,No,Bronze,2
39909,Russia,2020,Cycling,Floor Exercise,Female,26,182,47,10,0,177,7.1,No,Silver,4
39910,USA,2013,Athletics,100m,Male,30,173,69,11,3,61,5.2,No,Bronze,1
39911,Canada,2017,Wrestling,Heavyweight,Male,25,172,64,1,2,83,9.2,No,Bronze,2
39912,China,2023,Athletics,100m,Male,22,188,70,10,1,175,8.1,No,Gold,1
39913,Russia,2019,Athletics,Freestyle,Female,24,178,83,11,3,10,7.3,No,Bronze,3
39914,USA,2008,Gymnastics,Rifle,Female,29,177,61,10,0,143,6.4,No,Gold,1
39915,USA,2019,Rowing,Rifle,Female,26,181,62,15,0,178,8.3,No,Bronze,2
39916,USA,2015,Wrestling,Single Sculls,Female,22,175,73,5,0,91,8.4,No,Bronze,1
39917,Italy,2008,Athletics,Road Race,Male,23,175,90,12,2,89,5.8,No,Silver,1
39918,Germany,2015,Athletics,Floor Exercise,Male,20,186,80,3,0,171,5.7,No,Bronze,2
39919,India,2009,Boxing,Relay,Male,20,180,52,12,0,95,9.6,No,Silver,2
39920,Canada,2006,Athletics,Relay,Male,16,163,84,6,2,133,7,No,Bronze,4
39921,Russia,2018,Athletics,100m,Male,30,167,78,2,1,161,5.1,No,Silver,2
39922,Russia,2006,Cycling,Butterfly,Female,19,171,72,7,0,183,7.4,No,Gold,1
39923,UK,2019,Boxing,Heavyweight,Male,16,162,69,8,2,124,7.1,No,Gold,4
39924,USA,2015,Athletics,Butterfly,Male,16,168,57,13,2,171,8.3,No,Silver,1
39925,China,2023,Swimming,Vault,Female,24,176,79,6,4,77,7,No,Bronze,1
39926,USA,2005,Swimming,Relay,Female,21,155,80,15,0,63,9.9,No,Silver,2
39927,Russia,2007,Wrestling,Floor Exercise,Male,18,184,54,5,0,181,9,No,Gold,3
39928,China,2015,Swimming,Heavyweight,Female,27,183,75,11,1,21,6.1,No,Bronze,2
39929,Japan,2024,Cycling,Butterfly,Male,22,154,55,8,4,90,9.2,No,Bronze,3
39930,India,2003,Cycling,100m,Male,20,172,75,5,2,62,9.7,No,Gold,2
39931,USA,2006,Boxing,Butterfly,Male,24,161,75,15,4,25,8.6,No,Bronze,1
39932,Brazil,2014,Wrestling,Heavyweight,Male,30,179,75,4,0,181,7.2,No,Silver,1
39933,Italy,2007,Athletics,Butterfly,Female,26,178,81,11,2,36,9.6,No,Bronze,1
39934,USA,2017,Boxing,Relay,Female,21,161,51,10,2,188,5.3,No,Bronze,2
39935,France,2003,Rowing,Single Sculls,Female,16,166,86,7,2,42,5.4,No,Bronze,4
39936,UK,2023,Swimming,Single Sculls,Female,30,169,66,6,0,81,8,No,Bronze,1
39937,Canada,2001,Athletics,Heavyweight,Female,25,184,71,10,1,68,5,No,Bronze,2
39938,China,2013,Swimming,Butterfly,Female,25,175,69,1,0,159,8.9,No,Silver,1
39939,USA,2021,Swimming,Heavyweight,Male,24,197,69,5,0,144,6.2,No,Silver,1
39940,Italy,2001,Shooting,200m,Female,33,181,77,5,3,106,6.3,No,Bronze,1
39941,Italy,2019,Rowing,200m,Male,31,167,70,15,0,118,6,No,Bronze,2
39942,UK,2003,Cycling,Freestyle,Male,24,182,45,3,1,31,8,No,Gold,1
39943,France,2019,Boxing,Heavyweight,Male,24,180,66,2,2,59,6.4,No,Silver,1
39944,Russia,2001,Swimming,100m,Male,36,165,86,7,0,177,9.4,No,Silver,1
39945,China,2017,Boxing,Freestyle,Male,23,157,60,10,0,116,8.5,No,Gold,1
39946,India,2017,Athletics,Road Race,Female,23,170,50,5,0,187,9.1,No,Gold,1
39947,USA,2015,Wrestling,Floor Exercise,Male,29,191,93,13,1,36,6.8,No,Silver,1
39948,Canada,2022,Athletics,Heavyweight,Female,20,171,78,1,3,193,6.2,Yes,Gold,1
39949,Brazil,2014,Athletics,Freestyle,Male,23,176,78,6,1,111,9.2,No,Gold,2
39950,Germany,2016,Swimming,100m,Female,22,167,66,12,1,173,5,No,Bronze,3
39951,Russia,2019,Athletics,Single Sculls,Female,25,165,87,6,1,158,8.4,No,Silver,1
39952,Australia,2006,Boxing,Heavyweight,Male,27,176,74,14,2,198,5.7,No,Bronze,1
39953,China,2021,Rowing,100m,Male,24,158,86,14,1,76,7.2,No,Bronze,1
39954,India,2018,Shooting,Road Race,Female,21,168,62,6,0,59,6.7,No,Bronze,1
39955,Japan,2023,Shooting,100m,Male,28,170,63,2,1,169,8.8,No,Bronze,1
39956,Germany,2010,Athletics,Butterfly,Male,19,175,64,8,0,35,9.4,Yes,Bronze,1
39957,France,2015,Boxing,Freestyle,Male,24,179,56,9,0,59,7.3,Yes,Gold,1
39958,China,2000,Rowing,Butterfly,Male,28,184,86,10,0,5,8,No,Bronze,1
39959,UK,2003,Gymnastics,Heavyweight,Female,18,164,63,14,0,31,6.1,No,Gold,2
39960,Australia,2012,Swimming,Rifle,Female,21,181,62,10,0,129,6.7,No,Bronze,1
39961,USA,2010,Athletics,200m,Male,22,178,111,5,3,37,8.9,No,Bronze,3
39962,UK,2021,Boxing,100m,Male,24,154,82,14,0,117,9.7,No,Bronze,3
39963,USA,2005,Gymnastics,Single Sculls,Male,30,174,49,6,2,40,9.8,No,Gold,2
39964,UK,2019,Athletics,100m,Male,31,179,77,3,1,142,8.4,No,Silver,2
39965,Canada,2004,Swimming,Vault,Male,32,167,73,13,2,115,8.6,No,Bronze,1
39966,China,2001,Boxing,Freestyle,Male,23,189,90,2,0,109,5.2,No,Silver,4
39967,France,2017,Gymnastics,Relay,Female,24,179,74,5,0,61,5.3,Yes,Silver,2
39968,India,2008,Wrestling,200m,Male,28,169,60,1,0,69,9.5,No,Silver,1
39969,China,2005,Gymnastics,Road Race,Male,33,180,89,14,0,113,8.4,No,Silver,2
39970,UK,2005,Shooting,Floor Exercise,Male,24,175,62,12,0,169,5.1,No,Silver,1
39971,France,2003,Athletics,Floor Exercise,Male,25,181,84,10,1,127,9.7,No,Silver,1
39972,USA,2019,Athletics,100m,Male,30,181,97,9,3,13,6.8,No,Bronze,1
39973,India,2007,Athletics,Rifle,Male,31,181,78,7,1,141,7.9,No,Gold,1
39974,Russia,2014,Gymnastics,Rifle,Male,24,185,73,15,1,80,6.4,No,Gold,1
39975,India,2016,Swimming,Relay,Female,28,194,83,2,0,146,8.1,No,Silver,1
39976,USA,2004,Boxing,Floor Exercise,Female,29,152,66,10,0,20,8.7,No,Bronze,2
39977,India,2005,Cycling,Relay,Female,24,175,63,15,0,27,10,No,Bronze,1
39978,France,2004,Athletics,200m,Male,33,178,79,12,1,6,8.4,No,Bronze,2
39979,Brazil,2009,Gymnastics,Heavyweight,Male,27,184,55,15,1,120,9.6,No,Gold,1
39980,USA,2004,Cycling,Floor Exercise,Male,27,163,72,3,1,69,9,Yes,Bronze,1
39981,Germany,2014,Boxing,Relay,Male,28,165,84,15,0,7,8.9,No,Bronze,2
39982,USA,2001,Shooting,Vault,Female,28,167,65,12,0,95,7.3,No,Gold,1
39983,Russia,2006,Wrestling,Vault,Male,30,174,74,6,1,180,5,No,Bronze,1
39984,USA,2010,Gymnastics,Relay,Male,31,193,53,2,3,42,6.6,Yes,Bronze,1
39985,USA,2000,Swimming,Vault,Female,18,160,60,11,0,104,6.7,No,Bronze,1
39986,Canada,2013,Gymnastics,Heavyweight,Male,26,170,74,12,0,169,5.5,No,Bronze,1
39987,USA,2020,Rowing,100m,Male,22,190,89,2,0,53,7.4,No,Bronze,1
39988,India,2005,Wrestling,Rifle,Male,27,168,82,1,0,182,6.7,No,Silver,1
39989,Brazil,2015,Wrestling,Butterfly,Female,25,179,71,3,0,57,5.4,No,Gold,2
39990,Brazil,2016,Boxing,Freestyle,Male,31,158,76,8,4,106,9.4,No,Silver,1
39991,China,2006,Gymnastics,Freestyle,Female,22,163,74,10,0,83,8.9,No,Gold,3
39992,Germany,2015,Rowing,100m,Male,26,182,73,3,0,80,5.9,No,Bronze,2
39993,Germany,2000,Athletics,100m,Female,25,175,59,4,1,174,8.3,No,Bronze,1
39994,Japan,2014,Athletics,Road Race,Male,25,182,62,5,0,120,5.9,Yes,Bronze,1
39995,Italy,2003,Boxing,100m,Male,21,176,82,8,2,29,7.5,No,Bronze,1
39996,Australia,2005,Athletics,Rifle,Male,29,178,77,4,0,86,9.5,No,Gold,2
39997,Canada,2018,Athletics,200m,Male,25,192,77,15,4,24,5.1,Yes,Silver,4
39998,China,2005,Swimming,Road Race,Male,33,179,63,1,0,167,5.6,No,Bronze,2
39999,Japan,2002,Athletics,Single Sculls,Female,23,180,105,4,0,180,8.3,No,Silver,2
40000,UK,2012,Rowing,Floor Exercise,Female,28,160,63,6,0,28,5.9,No,Silver,1
40001,India,2024,Wrestling,Rifle,Male,19,170,67,2,0,139,7.9,Yes,Silver,1
40002,USA,2016,Boxing,Single Sculls,Male,24,164,59,3,0,156,7.7,No,Silver,2
40003,USA,2015,Swimming,Vault,Female,25,170,89,4,1,38,6.5,No,Gold,1
40004,China,2009,Gymnastics,Rifle,Male,25,165,83,14,0,152,7.6,No,Bronze,1
40005,China,2003,Boxing,Rifle,Male,22,181,51,14,1,106,7.1,No,Silver,3
40006,China,2012,Gymnastics,Relay,Female,22,186,54,14,0,17,8,No,Bronze,1
40007,China,2017,Athletics,Butterfly,Male,26,174,78,2,1,189,7.5,No,Bronze,1
40008,Japan,2009,Athletics,Freestyle,Female,20,192,76,3,1,49,9.7,No,Bronze,1
40009,UK,2019,Gymnastics,Rifle,Male,23,197,48,9,0,150,8,Yes,Silver,1
40010,India,2004,Swimming,Butterfly,Female,29,190,63,1,0,38,5.2,Yes,Gold,1
40011,Italy,2003,Athletics,Single Sculls,Female,26,175,64,5,0,182,7.8,No,Silver,4
40012,Germany,2007,Athletics,Heavyweight,Male,34,150,64,7,0,116,6.6,No,Gold,3
40013,Canada,2023,Athletics,Relay,Male,27,175,65,8,0,111,9.2,No,Gold,1
40014,Italy,2014,Gymnastics,Single Sculls,Female,21,160,79,12,0,103,8.5,No,Gold,1
40015,China,2001,Shooting,Rifle,Female,21,174,83,10,0,15,7.7,No,Gold,2
40016,Japan,2011,Swimming,Road Race,Female,22,165,65,14,0,200,9.9,No,Bronze,1
40017,Japan,2023,Athletics,Freestyle,Male,25,166,76,9,1,107,6.6,No,Silver,2
40018,India,2009,Rowing,Relay,Male,22,186,65,4,0,188,7.9,No,Gold,2
40019,USA,2011,Athletics,Vault,Male,18,176,98,3,2,100,5.5,No,Gold,1
40020,Canada,2024,Athletics,100m,Female,29,161,66,11,0,166,9.2,No,Bronze,1
40021,USA,2005,Swimming,Floor Exercise,Female,24,194,53,9,3,92,8.2,Yes,Bronze,1
40022,Brazil,2019,Gymnastics,Floor Exercise,Male,29,174,61,9,1,62,5.4,No,Bronze,3
40023,Canada,2016,Athletics,Floor Exercise,Male,25,184,73,8,3,4,8.9,No,Gold,1
40024,Germany,2017,Cycling,Single Sculls,Male,23,164,75,2,0,47,9.9,No,Gold,2
40025,China,2015,Wrestling,Road Race,Male,18,162,77,7,1,107,8.5,No,Gold,1
40026,UK,2014,Boxing,Rifle,Female,26,176,85,14,1,44,8,Yes,Bronze,4
40027,China,2008,Wrestling,Butterfly,Male,28,190,56,8,3,124,6.1,No,Bronze,2
40028,China,2002,Boxing,Butterfly,Female,25,170,53,3,0,78,6.2,No,Bronze,2
40029,France,2016,Gymnastics,Relay,Male,28,168,71,4,0,154,7.1,No,Bronze,1
40030,Japan,2015,Cycling,Road Race,Female,17,188,78,1,0,31,8.4,No,Bronze,1
40031,Japan,2021,Shooting,Vault,Male,24,159,64,6,0,187,7.3,No,Silver,1
40032,France,2005,Wrestling,Single Sculls,Male,25,166,72,14,2,8,9.9,No,Silver,4
40033,USA,2012,Swimming,Single Sculls,Male,18,163,74,4,2,53,9.1,No,Silver,1
40034,Germany,2013,Athletics,Floor Exercise,Male,33,161,61,15,0,156,8.8,No,Bronze,1
40035,Germany,2000,Swimming,Road Race,Male,21,181,55,3,2,50,9.8,No,Gold,1
40036,Japan,2003,Gymnastics,100m,Male,21,179,79,5,1,8,6.6,No,Silver,1
40037,France,2018,Gymnastics,200m,Male,20,158,78,6,0,137,9.8,Yes,Gold,2
40038,Brazil,2019,Swimming,Relay,Male,26,158,66,3,0,43,5.8,No,Gold,1
40039,UK,2001,Athletics,Floor Exercise,Male,29,187,60,1,0,139,9.5,No,Bronze,1
40040,Japan,2005,Rowing,100m,Male,27,178,75,4,2,94,9.2,No,Silver,1
40041,UK,2004,Cycling,Road Race,Male,18,168,62,3,1,194,9.2,No,Bronze,1
40042,Australia,2006,Athletics,Butterfly,Female,25,191,73,15,1,89,8.6,No,Bronze,1
40043,Russia,2006,Gymnastics,Freestyle,Male,16,172,65,9,0,197,8.5,Yes,Silver,2
40044,China,2009,Swimming,Single Sculls,Male,23,173,77,8,0,13,8.6,No,Silver,1
40045,USA,2006,Shooting,Butterfly,Male,25,177,68,3,0,181,8.7,Yes,Bronze,1
40046,Brazil,2022,Wrestling,Floor Exercise,Female,20,170,60,4,2,94,6.1,No,Silver,1
40047,China,2004,Swimming,Rifle,Male,28,168,72,2,1,115,8.9,No,Bronze,1
40048,Russia,2002,Shooting,Butterfly,Male,33,189,79,8,0,143,9.6,No,Bronze,2
40049,France,2005,Athletics,Vault,Female,22,180,69,6,0,27,7.4,No,Gold,1
40050,India,2007,Wrestling,Rifle,Male,30,169,79,6,1,92,8.5,No,Bronze,1
40051,Russia,2017,Swimming,Floor Exercise,Female,23,164,60,13,1,147,8.8,No,Bronze,1
40052,USA,2016,Swimming,Freestyle,Male,26,165,62,8,1,59,9.8,No,Bronze,4
40053,Brazil,2022,Gymnastics,Butterfly,Male,20,165,85,12,0,168,7,No,Bronze,1
40054,USA,2020,Swimming,Single Sculls,Male,17,178,84,3,0,33,6.9,Yes,Silver,3
40055,Japan,2000,Athletics,200m,Female,24,182,69,6,1,61,9.7,No,Silver,1
40056,UK,2018,Athletics,Heavyweight,Male,24,175,77,5,0,187,9.8,No,Bronze,1
40057,Canada,2004,Athletics,Floor Exercise,Female,21,186,73,3,0,69,7.9,No,Bronze,1
40058,USA,2009,Swimming,Rifle,Male,25,167,68,2,0,81,5.4,No,Bronze,4
40059,Japan,2009,Cycling,Freestyle,Male,27,180,81,7,2,105,9.1,No,Gold,4
40060,India,2023,Shooting,Heavyweight,Female,29,164,59,5,0,198,8.8,Yes,Bronze,1
40061,India,2001,Gymnastics,200m,Male,26,154,71,9,0,34,5.6,No,Silver,1
40062,Canada,2010,Shooting,100m,Female,19,174,45,13,0,128,5.8,No,Gold,2
40063,USA,2003,Swimming,Road Race,Male,21,188,61,2,1,7,6,No,Silver,1
40064,Australia,2022,Swimming,Vault,Male,25,175,50,14,0,86,5,No,Bronze,1
40065,Canada,2006,Rowing,Freestyle,Female,23,169,77,7,0,72,5.8,No,Silver,1
40066,Italy,2014,Shooting,Vault,Male,31,180,76,14,0,169,7.2,No,Gold,1
40067,Russia,2022,Swimming,100m,Male,27,166,78,8,0,135,5.9,Yes,Silver,4
40068,India,2002,Boxing,Freestyle,Female,27,168,67,11,0,18,8,No,Gold,1
40069,Japan,2010,Wrestling,Floor Exercise,Male,25,184,81,12,4,120,8.9,No,Gold,3
40070,Brazil,2006,Athletics,Floor Exercise,Male,28,180,75,7,0,11,6.1,No,Silver,2
40071,Italy,2001,Swimming,100m,Male,25,166,88,15,0,144,8.5,No,Silver,1
40072,UK,2009,Athletics,Heavyweight,Male,23,193,70,6,1,179,9.5,No,Bronze,1
40073,Brazil,2015,Swimming,200m,Female,26,166,99,3,0,87,7,No,Silver,3
40074,France,2004,Athletics,Freestyle,Female,22,168,71,2,0,107,9.8,No,Bronze,3
40075,Italy,2011,Swimming,Vault,Female,29,161,71,8,1,145,9.6,No,Bronze,1
40076,Russia,2017,Boxing,Vault,Female,27,172,78,7,0,25,6.6,Yes,Gold,1
40077,France,2007,Boxing,Floor Exercise,Female,30,155,88,10,0,200,8.1,Yes,Silver,2
40078,Italy,2003,Rowing,Relay,Female,27,186,54,11,0,178,8.5,No,Bronze,2
40079,USA,2016,Gymnastics,Rifle,Male,24,181,80,3,4,10,7.3,No,Bronze,1
40080,Brazil,2008,Gymnastics,Freestyle,Male,22,177,77,5,1,40,7.5,No,Bronze,1
40081,India,2013,Athletics,100m,Male,18,180,49,7,2,121,6.6,No,Bronze,1
40082,Japan,2007,Swimming,Freestyle,Male,26,173,74,15,2,157,7.4,No,Gold,2
40083,Canada,2008,Athletics,Floor Exercise,Male,24,171,82,6,4,78,6.1,No,Bronze,1
40084,Russia,2005,Rowing,Road Race,Male,25,177,63,15,0,5,7.9,No,Gold,3
40085,Italy,2008,Rowing,Heavyweight,Male,28,167,63,15,0,192,9.9,Yes,Silver,3
40086,Japan,2019,Athletics,Rifle,Male,17,171,72,7,3,139,8.6,No,Bronze,1
40087,India,2019,Gymnastics,Heavyweight,Male,23,179,69,3,0,187,5,Yes,Bronze,1
40088,USA,2008,Athletics,Freestyle,Female,22,186,75,7,1,103,8.5,No,Bronze,1
40089,UK,2010,Rowing,Relay,Female,31,172,87,6,1,70,10,No,Gold,1
40090,Australia,2021,Athletics,Butterfly,Female,31,177,75,14,1,151,6.1,No,Bronze,1
40091,India,2008,Gymnastics,Rifle,Female,29,176,73,5,1,63,7.6,Yes,Gold,1
40092,UK,2012,Cycling,Road Race,Male,20,179,69,10,0,12,8.9,No,Bronze,3
40093,China,2005,Swimming,Freestyle,Female,25,189,81,1,0,106,6.3,No,Gold,1
40094,Canada,2000,Swimming,Heavyweight,Male,28,170,86,3,1,125,9.5,No,Bronze,1
40095,USA,2020,Swimming,200m,Male,18,190,87,13,1,120,6.6,No,Bronze,1
40096,Australia,2021,Gymnastics,Heavyweight,Male,24,167,63,2,2,165,7.4,Yes,Silver,1
40097,India,2005,Swimming,Floor Exercise,Female,26,180,77,12,1,159,6.3,No,Gold,3
40098,USA,2000,Swimming,200m,Male,23,183,80,15,0,127,5.2,No,Bronze,1
40099,France,2009,Boxing,Rifle,Male,30,175,79,11,1,121,6.7,No,Gold,3
40100,UK,2004,Swimming,Floor Exercise,Male,18,159,65,6,0,71,5.1,Yes,Gold,2
40101,Germany,2000,Athletics,Road Race,Male,24,157,77,2,0,155,9,No,Gold,1
40102,Australia,2011,Boxing,Road Race,Female,22,193,68,8,2,32,9.8,No,Bronze,1
40103,Russia,2014,Athletics,Floor Exercise,Female,26,173,65,10,0,110,7.7,No,Silver,1
40104,Australia,2022,Boxing,Rifle,Male,23,189,52,10,0,2,9.6,No,Silver,2
40105,Canada,2011,Athletics,Relay,Male,26,161,78,3,3,61,8.8,No,Bronze,1
40106,Germany,2017,Cycling,Relay,Male,26,172,73,9,0,47,8.4,No,Bronze,1
40107,India,2014,Gymnastics,100m,Female,21,156,75,6,1,11,7.9,No,Silver,1
40108,China,2016,Rowing,Single Sculls,Male,25,185,77,3,0,95,7.5,No,Silver,4
40109,Italy,2015,Swimming,Freestyle,Male,20,176,75,6,0,138,8.7,No,Bronze,1
40110,Brazil,2023,Cycling,Butterfly,Male,28,176,57,2,1,53,5.4,No,Bronze,1
40111,India,2015,Shooting,100m,Female,29,173,109,3,2,88,5.1,No,Bronze,1
40112,USA,2008,Rowing,Floor Exercise,Male,26,165,72,11,1,68,5.1,No,Silver,4
40113,China,2019,Swimming,200m,Male,24,189,54,2,0,100,9.6,No,Gold,1
40114,Russia,2000,Swimming,Heavyweight,Male,31,175,69,7,0,73,6.5,No,Silver,1
40115,China,2024,Athletics,Heavyweight,Female,36,190,83,12,0,176,6.4,No,Silver,1
40116,Canada,2000,Wrestling,200m,Male,24,176,79,13,1,91,5.6,No,Gold,2
40117,Italy,2016,Wrestling,Butterfly,Male,16,180,61,4,0,17,6.4,No,Bronze,2
40118,Brazil,2011,Gymnastics,100m,Male,22,165,54,6,2,64,9.8,Yes,Silver,2
40119,USA,2016,Gymnastics,Heavyweight,Male,24,162,46,13,0,169,7.3,No,Bronze,3
40120,Brazil,2016,Swimming,100m,Male,29,170,77,14,1,63,9.5,No,Bronze,1
40121,Australia,2004,Shooting,Floor Exercise,Female,28,186,67,2,1,122,7.1,No,Silver,2
40122,USA,2011,Gymnastics,Freestyle,Female,25,176,90,4,0,144,6.8,No,Bronze,1
40123,Japan,2010,Gymnastics,Heavyweight,Female,18,184,78,3,0,55,8.9,Yes,Silver,1
40124,Australia,2020,Swimming,Freestyle,Female,24,181,59,2,1,123,6.1,No,Gold,1
40125,Brazil,2001,Rowing,Single Sculls,Male,23,183,58,4,1,86,6.7,No,Bronze,1
40126,China,2024,Boxing,200m,Female,28,170,79,3,0,106,5.8,No,Gold,1
40127,USA,2019,Athletics,Single Sculls,Female,30,174,72,3,0,45,6,Yes,Silver,1
40128,UK,2019,Wrestling,Floor Exercise,Female,25,181,77,10,0,97,9.7,No,Bronze,2
40129,Brazil,2003,Rowing,Freestyle,Female,23,196,55,15,0,29,9.9,No,Gold,3
40130,Brazil,2016,Wrestling,100m,Male,24,180,65,1,1,174,6.8,No,Silver,1
40131,China,2015,Wrestling,Vault,Male,21,190,62,1,0,42,5.5,No,Bronze,1
40132,India,2000,Boxing,Heavyweight,Female,20,183,92,8,4,187,7.9,No,Bronze,1
40133,Italy,2016,Swimming,Heavyweight,Female,19,188,68,3,0,191,6.9,No,Bronze,1
40134,Australia,2020,Boxing,Relay,Female,23,166,76,13,1,138,6.4,Yes,Gold,1
40135,Brazil,2016,Swimming,100m,Male,24,175,75,9,0,196,7.9,No,Bronze,1
40136,Italy,2018,Swimming,100m,Male,23,197,78,12,0,99,8.6,Yes,Gold,1
40137,China,2004,Athletics,Floor Exercise,Male,25,175,59,9,1,26,6.5,No,Silver,1
40138,Australia,2013,Rowing,Floor Exercise,Male,20,181,74,9,0,48,6.6,No,Silver,1
40139,USA,2013,Athletics,100m,Female,28,181,59,6,0,164,8.3,No,Gold,1
40140,Canada,2006,Athletics,Freestyle,Male,21,177,71,4,0,115,6.1,No,Bronze,2
40141,Germany,2015,Wrestling,200m,Female,23,168,89,6,1,75,9.6,No,Bronze,2
40142,Brazil,2016,Boxing,Single Sculls,Male,27,186,52,2,0,158,5.5,Yes,Bronze,1
40143,Brazil,2003,Swimming,Vault,Male,25,190,65,4,1,181,5.5,No,Bronze,1
40144,USA,2009,Athletics,100m,Female,28,183,78,6,0,32,9.4,No,Silver,2
40145,China,2018,Cycling,Road Race,Male,33,181,60,4,0,47,5.1,No,Bronze,1
40146,UK,2023,Wrestling,Floor Exercise,Male,25,184,69,1,0,102,6.1,No,Silver,2
40147,France,2013,Boxing,Rifle,Female,30,171,56,6,1,24,5.5,No,Gold,3
40148,Canada,2023,Gymnastics,Relay,Female,20,158,67,8,2,188,7.3,No,Bronze,1
40149,Brazil,2007,Athletics,Vault,Female,31,184,70,9,0,119,7.5,No,Bronze,1
40150,Germany,2015,Cycling,200m,Female,29,165,63,5,1,92,9.6,No,Gold,1
40151,China,2004,Gymnastics,Single Sculls,Female,22,175,84,11,4,104,7.4,No,Silver,1
40152,USA,2019,Gymnastics,100m,Male,26,181,61,3,0,80,9.5,No,Bronze,3
40153,China,2014,Swimming,Single Sculls,Female,23,178,67,4,4,4,8.8,No,Bronze,1
40154,Russia,2014,Boxing,Floor Exercise,Female,21,171,65,12,0,77,7.8,No,Silver,1
40155,Italy,2019,Athletics,Freestyle,Male,27,160,75,10,0,23,5,No,Silver,1
40156,India,2008,Swimming,100m,Male,24,181,76,1,0,94,8.5,No,Gold,3
